id	text
38979	Personal tastes vary, but this is one of my favorite ready-to-drink shakes. Lean Body shakes have the consistency of milk, are mixed well, and have only a minimal aftertaste. If you are a fan of really thick shakes, this probably won't appeal to you. If you are looking for a shake that provides a nice level of protein and vitamins for the price, this is a good choice. If you are looking for a post-workout shake, this is easily digested 15-25 minutes after a hard workout.
311491	"I say surpisingly because the ingredients were sort of unusual - Cinnamon was one of the main flavors and 1 of my dogs is picky.  All three of them took off with them as if they were special treats, and I had wanted to try them because one of my dogs is on a diet, and this was a low-fat treat.  Unfortunately, there were only 7 in the package, so it's doubtful I'll be buying them again.  I prefer the <a href=""""http://www.amazon.com/gp/product/B003AYL9NU"""">Get Naked Low Calorie Dental Chew Sticks for Dogs, Small/6.2-Ounce, 18 sticks/Pack</a>, because although they are smaller in size, they lasted about as long as this treat, and they weren't all gone after the 2nd one.  Still, The ZOE Low Calorie Chew Sticks would be great for a household that had fewer dogs."
267806	I gave this flavor to my 6 month old son but he did not like it so I tried to blend it, but still no luck. It does have very strong taste especially for babies who had only veggie and fruit blends. So I mixed the blended beef stew with green beans ( 1,5 oz of beef stew with 3,5oz green beans ) and my baby ate it all no problem. I just think since he did not have any flavor like that before ( tomato, beef, spices ) he just need to get used to the flavor. Sweet peas works too and takes away that sharp tomato taste. I will keep adding less of the veggie blends and I bet he will get used to the taste in no time. So do not give up if your baby doesn't like it right away. I bet you as adults also had some meals first time and did not love it and now are enjoying them ( sushi, oysters..... ) so let your little one get used to new flavor.<br />My son loved Chick chick and Super salmon right away but I think it is because he had sweet potato and carrots before so he was used to the flavor already.<br />UPDATE: one week later I have split the packet in two containers and added 1oz. sweet peas and 1oz. carrots, and my baby ate it no problem, likes it a lot when warmed up.<br />Week after that I just warmed up the packet and my son ate it no problem, loved it as much as chick chick or super salmon.<br />So if you did not have luck first time do not give up, it took couple tries for us and now he loves it.
135716	Great for on the go, I work in a job that I don't always got to eat lunch on time so grabbing a bar is a great way to eat. These are great, the only thing is that it comes in a 5 pack because 2 bars are in each pack. But it is still a great deal
553005	This is a must have for vegetarians for the pantry.  Handy uses galore as a substitute for ground beef.  Comes out of the can in great condition.  I love this on tortillas and in chili.
428234	As a fan of hot sauce on everything, EVERYTHING, I have to say I think I've found my equivalent of crack.  Sprinkle a little (crack/NW Elixirs Hott Sauce #1) on breakfast, lunch, and dinner, or you'll start craving it.  It adds great depth and kick to stews and hashes, I've added it in to a peach BBQ sauce I used to glaze baby back ribs and add a little kick, with eggs or eggs benedict it gives just the right amount of burn.  The mass market hot sauces lack the depth and rounded flavor found in this hot sauce.  Tabasco just seems too thin in both texture and flavor and while siracha is great, it still doesn't have what this sauce has.  I'm having a hard time describing exactly what, specifically, is in this that no other hot sauce has because it's difficult to articulate, but once you try it, you'll figure it out and never look back!
508808	I buy these crystals instead of the teavana german crystals.  I like the color variations equally well and the flavor even better.  From the ingredient list you can see they kinda cheat the process but the end result is fabulous and the cost is less so who cares.  Note, they have improved the shipping process a bit by adding a plastic bag around the box.  You don't lose any sugar anymore but some of the sugar leaks from the box making use of the box to store the sugar a bit impractical.
380189	This is one of the few times that Amazon has really let me down.  According to the company that sold this item -- Nutricity is the name of the company -- Amazon mispublished the price of the item.  I was supposed to get 60 of the Numi pots for the price they advertised, but I only got 10, because according to the company that these pots came from, Amazon made a mistake.  No one called me to correct the mistake, but it was corrected on Amazon when I back on-line to see what had happened.  I kept a copy of the advertised price that I bought the pots for.  I am terribly disappointed that I was not contacted by Amazon and told of the mistake.  So, instead of 60 pots for $265+, I got stuck with 10 pots.  I called the manufacturer and asked to return the pots with them paying the postage for the mistake.  The rep at Nutricity said she'd get back to me.  I never heard from here again.
472268	These little gummies are very tasty (as you can tell by the title) I bought them right before I left for college and they were gone from my room within a couple of days. I've been looking for them ever since and just now found them. I will definitly be ordering some!
254752	No bitterness, the warm smooth taste of soothing delight.<br />What a treat to sit down relax at the end of the day<br />or with a friend & mouth watering backed goods.
84831	Excellent!  This is not the first time purchased.  Love to add it to many types of foods/dishes.  Many of our friends also like it; in fact, we buy extra bottles so that we can pass them out to our friends!
89795	I always read the ingredient labels on my food to avoid product preservatives like sodium benzoate.  Any food for my dog needs to meet the same standards.  Costco's Kirkland branded dog foods have met my budget needs as well as provided quality nourishment.  Was Chef Michael's quality enough for me to shell out twice the price?  No.  But then again, I'm cheap and I know it.<br /><br />I personally dont have a problem with grains and soy.  I grew up on the same ingredients in mom's cooking.  And if it's good enough foe me, it's good enough for my dog.  As long as my dogs likes the taste and receives the essential nutrients he needs, mission accomplished.
103232	a single pump in my coffee is heaven. we've been trying all the other sugar-free flavors, but vanilla is always #1. it's awesome to mix in with plain yogurt too! bf even mixes it in his milk with cereal. can't go wrong with this stuff! oh and the pump is a must have.
444673	Bought it for the wife who is on a diet.  She likes it and keeps her on the diet.  How can I loose?
411212	My dogs love this food. While it is being re-hydrated they anxiously wait for their meal, they can't wait till it's time to eat.
258915	Having moved to the USA a couple of years ago I missed my Branston Pickle and cheese sandwiches. Amazon has come to the rescue and I've bought the 6 pack. If you like Branston Pickle then you'll find this is a must have!
406441	"Does it make me smarter? Nope. Does it taste fantastic ice cold? Yup. I love this water. Why does it taste so much better than other waters? It tastes the way I imagine the polar ice caps taste, the ones that have never seen one atom of pollution,<br />germs, dirt or anything else, just pure hydrogen (two molecules) and oxygen (one molecule).<br />That's what this tastes like. Crisp. And it doesn't hurt, even though it's silly, to imagine as I drink it that I'm getting smarter from that added potassium and magnesium, two minerals we all need more of, especially our brains.<br />I'm sure my brain, being mostly water, appreciates this. Yes it's a brain drink, psychologically at least.<br /><br />Smart Water is purified tap water although the website does say that some plants may use spring water.<br />Every single mineral and chemical that can be in water is removed. Things like arsenic and chromium are not detected in<br />Smart Water once it has gone through it's treatment and filtering process. The website for this states that it<br />is """"pure as the first drop of rain"""". Then the minerals potassium, magnesium and calcium are added to it.<br />These minerals are important to good health and a long life. The website has a long list of solid particulates<br />that can be found in most water, and throughout the list, after the purification process of Smart Water, none<br />with the exception of a tiny amount of flouride can be detected.<br /><br />This intense purification process is what is responsible for the pure clean taste of this water. I was hoping to find out the pH since it is better for health reasons to drink more alkaline water but that was not to be found.<br /><br />I enjoy keeping Smart Water on hand as one of my go to brands of bottled water, along with Fiji and San Pellagrino, the winner as far as mineral content and alkalinity. I avoid drinking tap water as much as possible due to the chlorine it contains, which is a known health risk. This has a remarkably fresh pure taste and the health benefits that a mineral water can provide.  Comment | Permalink"
32680	This tastes great!  I use it as much as I can as a sweetener for tea, cereals etc..  Plus you are supporting organic farms and natural foods.
206287	"Our family used these bags for a while... it's great to find a non-gmo cornstarch bag that is REALLY biodegradeable, unlike some of the poop bags, which say they are, but really they just break down into a billion tiny scraps of plastic (so they theorize they """"degrade"""" faster than regular plastic. However, this just means more tiny micro-bits of plastic in the landfills and ocean!). Beware what you read in the product descriptions! It should be 100% """"compostable"""".<br /><br />However, seems these bags just keep getting more expensive. Good product, but I want to pay as little as possible to throw out poop! I recently discovered another similar product at about half the cost, which are called Nature Babycare Eco Diaper Disposal bags: http://www.amazon.com/dp/B001EWDPPU/ref=rcxsubs_mys2_product_title<br /><br />Obviously, these are intended for disposable diapers, but work just as well for poop. They are a little thin (a little thinner than the Bio Bags), but they work just fine and I haven't had any problems with them. They are about the same size as the Bio Bags with tie handles. They are white, not black like the Bio Bags, but don't show through, so they are a winner for us. I'm really not too picky about what to throw out poop in as long as it works, it biodegrades, and I don't end up with poop on my hands. I'm happy to find another product that costs less, hope this helps someone else."
341990	Delicious Coffee. Good value at the 6 pack. Win - Win. It is organic too.
464746	Bring this coffee back into stock! Please! Very disappointed that you no longer are choosing to carry this great coffee! You can't do this to an addict :)
472610	I received this as part of the Amazon Vine Program.<br /><br />I now many review says is not strong coffee but for me<br />it is just perfect. It is not overpowering and a great flavor.<br />I would says more like tea than coffee.<br /><br />I think is great coffee and I love the little packs.<br /><br />Perfect for the office.<br /><br />Highly recommend it.
488263	Senseo Dark Roast pods provide a strong, vibrant flavor that seems to me to be similar to the Starbucks regular brand,  I limit myself to two cups per day and really prefer this more robust variety of coffee. I am not disappointed by the brew and find it saisfying. Using Amazon's Subscribe and Save Plan helps my budget and is completely convenient.
395261	Cranberries are sweet and delicious!  Very fresh!  Tightly packaged!  Very quick delivery!  Second time buying from this vendor, will definitely be back!  Great price, too!
53917	I had this at a resort in another country, and was told it was very popular in Europe. Now I know why, this stuff is really good. If you love chocolate and hazelnuts, then you'll love this.
143415	"Can you believe we have a dog who is even picky about her treats....?  Well, she can be --- and we've given many a package away to NON-picky pups we know.  The Zuke's obviously hit the spot with her, and the price is certainly right!  She gives this product :  """"Five Paws!"""""
315431	I was very happy with the speed of the delivery and the quality of the treats.  My dogs love them.
346743	We found this in a small town/small store this summer and have been unable to find it anywhere since.<br />The manufacturer's website says it is sold at Schnucks, Shop N Save and Dierbergs but none of them carry the product so I ordered it online and wrapped it up for Christmas!<br />My family was both surprised and thrilled!  Everyone received 1-2 boxes under the tree. Too bad no stores in the St. Louis area carry this product - - we love the marshmallow flavor.<br />Merry Christmas! and I will be ordering again from Amazon!
380037	It certainly has a unique texture, I love how squishy they are. I thought the dough would be firmer like bread dough but it's more gummy and soft. The taste is delicious, I prefer strawberry over melon. I haven't tried traditional anko yet but I definitely will and can't wait.
346593	i got these in about 4-5 days after payment.<br /><br />i gave them one each when i got them. and put the rest away for Christmas...<br /><br />well my dogs didn't stupid they go up the the closet and sniff every time i open it lol<br /><br />so i assume they loved them
186299	"I eat well.  I read a lot of research on health.  I'm a Medline junkie.  I've tried a lot of different supplements in my time--- probably 40 or 50 different things over the years--vitamins, minerals, herbs.  Some of them made me kind of ill, some had a minor positive effect. (For example, I noticed that ginkgo actually did help me think more clearly, at least a little bit.)<br /><br />None of them, however, made a MAJOR positive impact on my life.<br /><br />That is, until Natural Calm.<br /><br />This miraculous substance has improved the quality of my life dramatically!<br /><br />Here are the things this supplement has helped with:<br /><br />Sleep--- Basically cured my occasional insomnia, and gives me a deep restful sleep every night.<br />Stress-- I now feel spectacularly relaxed.  Also increased my ability to deal with difficult """"crisis"""" situations.<br />Mood--- Made me generally happier.<br />Decreased muscle cramping and soreness.<br />Improved gums and teeth.<br />Improved hair loss.<br />Improved digestion and transit time.<br /><br />Yeah, hard to believe it cured so many things, right??  Me too!<br /><br />But out of all the things I have ever taken, this is the ONE THING that I would NEVER be without.  It has made that important an improvement in my life.  It is almost like a miracle.  Really.<br /><br />There is a huge amount of research on the need in the body for more magnesium than Americans usually consume.  Especially important is the ratio of Calcium to Magnesium you consume.  In America this ratio is about 4 to 1.  Ideally it should be around 1 to 1 or 1.5 to 1.  I have settled on a ratio of about 1200 mg Ca and 800 mg Mg per day.  (Try """"The Magnesium Factor"""" by Margaret Seelig or """"The Magnesium Miracle"""" by Carolyn Dean here on Amazon if you want more science of magnesium.)<br /><br />I highly recommend that everyone try this supplement, at least for a week or two.  You probably won't need that long.  I noticed an improvement in two days.  A MAJOR and IMMEDIATE improvement.<br /><br />If you try it, I'd be curious as to your results.  Leave a message in the comments section of my post, if you want.<br /><br />Here's wishing you great health!"
234132	"This was my initial review:<br /><br />""""This spice dressing mix was tasty, when used with oils to make a nice sald dressing.  It works as a marinade, and a rub.  Very versatile, reliable and flavorful, but not WHAM!, not """"I have to have more of it for lunch today"""".  Just pretty good, alongside many other pretty good options for the summer salad season.""""<br /><br />Now, many montbs later, having used this on steaks, sea food, bread with olive oil, many mnay products, I want to say that I was too stinting in my praise.  This is excellent, a wonderful spice mix, something we have used, relied on, and enjoyed in many ways.  This has become a must-have for our pantry."
377141	I found this at our local TJ Maxx - there was this bar and a box of others that were individually wrapped for gift-giving.  I bought this bar to try it and see if I liked it.  I read the wrapper's description about marzipan and pistachio - and I was intrigued.  I have tried marzipan once before and wasn't all that impressed, but this combination is SPECTACULAR!! I was only going to have one, but one piece turned into two, two turned into three and I had to stop myself there before I devoured the entire package.  I wish they made this with dark chocolate, but the milk chocolate will suffice.  Will purchase again if given the chance - but these won't last long at TJ Maxx!
273483	This green tea has great flavor. Some green teas are bland and end up tasting like nothing but green water. This tea is not that way.
146801	I ordered a 5-pound bag of assorted taffy (Taffy Town brand) through my Amazon.com Prime account because my kids really wanted some, and my daughter had recently gone on a trip to a taffy-making factory.  She liked it a lot, so we found this product, though it wasn't the same brand she'd had on her trip. However, she said it was just as good; I've tried some also and agree with her opinion.  BTW, 5 lbs. is a lot of candy!
423594	"These are over priced, seriously? $29.19 for a 24 pack? They cost 99 cents at stores like Wal*Mart. So lets do the math, (24*.99= $23.76) SO ($29.19-$23.76= $5.43). THAT IS $5.43 OVERPRICED! PLUS $24.49 for shipping? WHAT?! I have ordered larger and heavier items on Amazon and shipping is no where near """"$24.49""""!<br />NOT BUYING FROM THIS SELLER!"
371248	I have a daughter with Autistic Spectrum Disorder... DAN! (Defeat Autism Now!) had an article that implied some connection between gluten and dairy allergies to behavioral difficulties in children with this disorder. So, we decided to try a gluten-free, dairy-free diet to see what happened. I have to say I have seen a good deal of improvement in her general behavior as well as her focus and retention rate.<br /><br />From what I understand it is a good product for kidney patients as well because it is low protein. And it's Kosher Parve.<br /><br />I tried these pretzles because of this new diet and now my whole family is addicted! They are tasty, crunchy and not too salty, but still satisfy my desire for salty foods. We will be buying these from now on.
371694	This is such good stuff, and it's quite healthy. It contains plenty of trace nutrients as well which are vital to our everyday functions, such as eukronium and phosphoric acid. My kids love it! This brand should serve as an example to the rest of this industry.
121092	My chihuahua puppy did so well on this food, but then I could not find it anymore. I tried a new food, but she had diarrhea and bloody mucous. Finally I put her on the Avoderm Small Breed Adult food as the formulation is a lot like the small breed puppy version, except with a little less protein. My puppy is 8 months old now so I figured it was okay. Now she is thriving again -- nicely formed stool, very silky coat that is luxurious to touch, and lots and lots of cheerful energy. I am not kidding. I hate paying a premium price and having to go way out of my way to buy Avoderm, but my dog does so well on it that I am going to keep her on it. How much can a 3 pound dog eat, anyway.
137260	I've been a subscribe & save customer for almost two years with this coffee and I can't say enough good things about it. I sometimes try other brands of organic coffee but this is a standout. Convenient 2 lb. bags and monthly shipments suit me perfectly. Cafe Altura Biodynamic French Roast is the best coffee if you like bold flavor and missing all the insecticide sprays  you get on regular coffee beans.<br /><br />I recommend burr grinding only what you are brewing and storing the coffee in an airtight container at room temperature.
528766	Everytime I order these, my family, friends and coworkers would just eat them up in record time.  Everyone seems to LOVE these gummies; they're almost addictive.  You really can't go wrong here ;-)
16795	"It is a good concept to carbonate juice.  The kids loved it and called it """"soda"""".  It has a nice flavor but it is difficult to taste the individual fruit juices though."
50755	"I like Fig Newtons and have been missing them since I cut out white flour and enriched flour from my diet. These are made with whole grain and taste very good. The reason I can't give them five stars is because even though the advertisement does not list """"high fructose corn syrup"""" as an ingredient, the actual nutrition label does. This is an ingredient that I try not to have in my food, but it is getting very difficult to find products that don't contain it."
331000	This product is absolutely worth purchasing if you are a gluten challenged person. Of course it's not a wheat pizza crust, but even still it's very good. It's got a nice chewy texture and making it is a snap ( I only use 1 egg). I can actually get three 12 inch shells out of the package very easily. I divide the dough into three balls and don't let it rise. I freeze two of them for later use which seems to work just fine. When I spread the dough into a shell on a baking pan, I then let it rise in the oven for a bit at low temp. Then I precook the shell so it is just starting to brown on the edges. Put the toppings on and finish cooking. For us gluten challenged folks, this is the real deal.
35436	This tea is very tasty. I love it at night with a little soy milk and splenda!!would recommend this for people trying to up their healthy green tea cunsumption.
491140	"By that I don't mean it was grown by free range hens, or plucked from the lush fertile soil of virgin Canadian tundra.  What I mean is that you had better chew slowly lest you find your dental work impinging upon bits of sand and grit directly from Canada.<br /><br />My tub tasted somewhat more fully than the """"Nutiva Organic Shelled Hempseed"""" 5 lb. bag.  But the Nutiva lacked the sand and grits.  All told it's a toss up between the two.  I'll probably go with Nutiva next time, despite the higher price, as so not to put my teeth and dental work in jeopardy."
47152	Superior flavor, not too green, not too black. Loved it from the first cup.I put a hint of Splenda/Sugar blend in mine and am substituting it for coffee these days. Stumbled on it in  a shop but will be getting it thru Amazon in the future. I am here now because after tasting it I wanted to be sure I could buy it on line and have it delivered to the door. Again, a definite yes product! maggiemay
169989	A good way to start shopping for this product is to call Enfamil to see their current pricing, keeping in mind any differences in can size and number of cans in a case. I have purchased this product through Enfamil, Amazon and a few other places, always taking advantage of the best deals.  I have purchased Gentlease in every conceivable size and also case and continue to use it for my twins.  When they reach a year, we plan to go to quit.<br /><br />Next... The World Health Organization recommends exclusive breastfeeding until six months of age. But here in the U.S. after your 3 months maternity leave, are you able to pump enough and store in a refrigerator at work? And you might need formula anyway as we do. I mention this because some imply their formula is as good as human breast milk.<br /><br />We're blessed with twins. They started out colicky and we found that Nutramigen worked at that time. They got through that phase and we've been using Gentlease and solids. After they're a year old it will be all solids. Our pediatrician recommended Gentlease. It has 1/5 the lactose of milk-based formula.<br /><br />I really researched formulas. There are even organizations promoting the sale of human breast milk and there are organizations wanting to stop the sale of human breast milk for fear of health hazards that the FDA cannot control. No matter, those offering breast milk do so at prohibitively high prices - nothing charitable about it.<br /><br />All the brands that I've seen have DHA and ARA, nutrients found in breast milk that promote brain and eye development, iron which is necessary for growth and many more ingredients. The government requires them to have certain ingredients. The major brands do not seem highly differentiated to me except for their specialy models. Gentlease is one of those.<br /><br />Gentlease is one of the special formulas because it has a much lower amount of lactose as well as broken down proteins to make it easier to digest.<br /><br />The prices vary and so do the size of the cans and the number of cans in a case. Unfortunately, I haven't seen Gentlease in big cans at the big box stores. One can also check at the local pharmacy or grocery store for comparison purposes. Keep an eye out for coupons too. You've got to keep constant watch for the best price, and there have been times when the Amazon price prevails.
218033	We use this on just about everything. Eggs, hamburgers, macaroni salad you name it! Livens up anything you add it to. Just wish it had come in larger size.
358207	I got pregant again when my son was 6 months and my breastmilk stopped coming in when he was 7 months. I started him on this formula and we have had no gas problems, no constipation issues, and he has only been sick twice (and for only a few days each time). He just turned one and is challenging us with a switch to organic whole milk...so, I am here to order more. I could not ask for a better organic formula and I feel I am providing him with the best nutrition possible in this formula if he cannot breastfeed. We tried a couple other brands of regular and organic formula early on and I was suprised that he did not like them. We tried to use them because they were free, but I ended up giving them to my sisters who do not use organic and their babies are sick a lot and one is constipated all the time.
189279	I really love this seasoning. First found it at Sam's Club by Tone's. Can only find it at Amazon.com now. It's similar to Mrs. Dash but I like this better. Sprinkle it on my salad everyday before I put on my salad dressing. Really like that there's no salt in it.
195192	My son loves to eat these in his lunch. He also uses them to dip with his applesauce. These are great healty snacks. Better order 2 cartons because you will eat them quickly!
380746	Admittedly this was my first purchase of beef jerky.  I felt the size of the package to be on the skimpy side.  1  1/4 or 1 1/2  oz would have been more satisfying.  The beef quality was not consistent.  Some pieces were in crumbs; others were almost large enough (and tough enough) that I was worried about loosening a tooth crown.
332440	Disappointed big time.  The flavor lasts a very short time and if you leave the pack in the car (out of the sun and still wrapped) you will be very disappointed with the outcome.  Gum crumbles.  Main compliant though is the flavor lasts only a short time.
131423	Picked this tea up at Heathrow. Loved its smooth, fragrant, flavor. Couldn't wait to buy more, was so glad Amazon had it.<br /><br />The fragrance of the tea is wonderful, like a lush garden after a rain shower.<br />The taste is just as wonderful and smooth. Just make sure to follow the steeping recommendations on the box, as it does become quite strong and slightly bitter if left to steep more than 4 minutes.<br /><br />This tea is especially tasty with cream and sweetener--if that's your preferance.
64586	I had read the reviews on this rice and I was skeptical.  However, when your cooking it, it actually does make you kitchen smell wonderful.  And with that you will have to try it yourself to actually smell it.  Once you taste the rice, it is wonderful.  Normal rice needs something with it to add flavor.  This rice is so full of flavor that it's hard to describe.  I know I will buy this rice over and over.  It tastes Great and it's actually good for you!
102428	I originally discovered this product at Whole Foods when looking for a healthy fiber-rich carb source to add to my daily breakfast, and think the taste of this is absolutely great.  If you are used to a high sugar baked bean product (eg, Heinz Baked Beans), this will surely be less sweet, however.  My girlfriend, who also eats healthy, seems to only taste one ingredient in this - the Sorghum, and doesn't like it at all.<br /><br />I'd suggest trying it once (if you can buy it in a local supermarket, buy just one), and if you like it, buy it in bulk from amazon as the price is much better here.
447654	This India spice chai tea wasn't my favorite purchase. In fact, I am thinking I would relist the unused teas in the container and get rid of it. Hopefully someone out there loves it. It's almost a new box.
180216	People differ greatly when using this product. It has indeed changed flavor drastically for many people, and left others feeling less than enthused. I did notice changes (lemons tasted like candy and I could eat Strawberries, which I can never do because I find them too tart), but it wasn't overwhelming and most things still tasted exactly the same. My friend and I tried first with one, followed 5 minutes by a second. 2 hours later we did three at once and drank. The alcohol still taste the same, which was surprising given the number we had consumed. All in all, a fun product to definitely try but don't get your hopes up - you could be one of those people who is not affected by it at all.
297755	Oookaaay, it's official: I am ADDICTED to Judy's sugar-free caramels! When I first tried Judy's caramels, I tried the triple treats which made my palate sing in high praises! Then I purchased another batch of the triple treats along with the chocolate caramels. I must say that this batch tasted a little too sweet, but still deserving of 5 stars, IMO. To counter the over-sweetness, I ate them together with a few walnuts (whole, in the shell--fresher tasting) and sometimes almonds....DEEEELICIOUS!
221927	I got these at my local Publix. They're the best tasting almonds of the bunch. The butter toffee tastes natural and the almonds are of good quality. They also make dark chocolate covered almonds. They taste like Cocoa Puffs but are still pretty good if you're looking for a cocoa kick instead.
272042	After spending three years in Germany, we became fans of the fancifully-shaped marzipan that was a staple for major holidays.  It's not easy to find these wonderful morsels in the average U.S. shops, and when you do see them, the flavor is not that special.  This assortment is just as we remembered, and family members are delighted to find several pieces in their Christmas stockings.  It wouldn't be Christmas without them!
310307	... I was excited to find these on Amazon, but i was a bit disappointed.  Unlike the bars I have purchased locally, the bar cannot be extracted from the wrapper intact; they stick to the wrapper as if they had not been kept in a cool dry place.  Except for the annoyance of peeling them off by pieces from the wrapper, they are still quite tasty.
271118	My colleague had bought these at the health store and I took a bite just now and basically DIED. I can't believe this is kale! it doesnt' even taste like kale. So yummy! I just ordered 5 packs from Amazon!
296801	I breast fed for 6 months and at bedtime I would be worn out and wouldn't feel like pumping and my husband would want to feed. This was great! Now we use powder and make sure to grab these for whenever we are on the go. I love not having to measure out powder and finding safe water source. We travel 3k miles to visit family and this made it a breeze!
182762	I was on a business trip with my husband and we took our poodles along.  I needed treats for the poodles and saw these - figured I had nothing to lose.  WOW, my dogs loved them!  Usually they will hide their treat and try to steal the treat for the other dog, but with these they never left their own.  Amazing - I must buy more!
258739	These protein drinks are sooo good!  I went with the variety pack to try all the 4 flavors and my favorite was the Vanilla (it is delicious) followed by the Chai, which at first I did not like but by the time I finished the box I changed my mind.  The chocolate I did not really like, but I tend to never like chocolate drinks so don't listen to me on that.  My favorite thing about it was that they are big (15.9 ounces of yum) as opposed to other protein drinks that are what, like 10-12 ounces or so? I am not sure but anyway these are big, delicious and definitely fill you up for a few hours.  I used them as meal replacements.  They got a little too expensive for me to use everyday so I alternate between this and another brand.  Oh one thing I wanted to say- usually meal replacement drinks/protein drinks give me an upset stomach specially the first few days.  These drinks never gave me a problem, so that is a huge plus.
404508	I remember buying these at a local store as a kid for a penny apiece. Now a theater box is around a buck and has 16 fish in it. Inflation sucks but I still grab a box once in a while for a little pick me up.
190492	These are delicious! You can really taste the strawberry and they make a great snack or part of my breakfast. They aren't the biggest bars though so I don't find them to be super filling. As far as pricing, if you can get these on sale at your grocery store, then it's pretty similar but you can't beat having it delivered to your front door.
197018	Well, it's filling, and fairly low-calorie at 140 for the bar. I had high hopes for this bar, given the promise of fruit and nuts, which is reinforced by the packaging that prominently features pictures of raisins, almonds, peanuts and cranberries. Opening the package is the first of the disappointments. The primary ingredient is oats, followed closely by corn syrup. Tiny specks of cranberry, raisin and almond, with a few peanut chunks. The flavor is very sweet with a bitter aftertaste. This is not a product I would recommend or choose to purchase.
192686	"Don't take offense, I fed this brand for years. But, a look at the ingredients shows that it is garbage. No wonder our pets are suffering so many diseases that could be prevented with proper nutrition. Corn, wheat how this crap is legally sold as dog food or even touted as """"wholesome"""" is beyond me.<br /><br />Want a starter book on the horrors of the pet food industry? """"Food Pets Die For"""", check it out<br /><br />we switched to a more natural kibble several years ago but even then the years of feeding junk food did its damage. Our Dane was diangosed with lymphoma, and since has been switched to raw pet food such as Nature's Variety and Primal. If you love your pet, at least check them out. They are pricey, but for a healthier/longer life, well worth it."
479760	We've owned several wine bottle resealers, but this is by far the best design.  This is our second Vacu Vin, and both are working like new.  The other brands we tried just didn't seal well.  This is also the only company that designed a clicking sound in the pump to let you know you've gotten all the air out of the bottle.  We keep the wine resealed for weeks and I can not tell the difference in the taste of the red wines kept at room temperature.  I have not tried to reseal a bottle of white wine that should be kept chilled so I don't know if this would seal as well so I couldn't comment on the results.  But, for my red wines this has been great.  I've been very disappointed in other more popular wine sealing products on the market.  The others I've tried have lost their vacum effect over time, and there was no way to know if you got all the air out of the bottle.
429661	We have try other kinds but they cant  beat Wabash Vally Farms real theater popcorn popping oil .. theres no other like it ..yummy yummy ..
277034	MY DOG LOVES THESE. HAD NO PROBLEM DIGESTING THEM AND THEY ARE GOOD FOR THEM.
338616	I drink my coffee as coffee, nothing added.  In my opinion, Caribou Blend is the very best K-cup coffee out there.  The blend is perfect and the taste is smooth, not too bitter.  Also, about the caffeine - You get your morning wake up with no jitters.  My number one K-cup.
263869	I love these mints, especially the Wint-O-Green flavor. I always keep them around the house and often enjoy a mint after a meal; it seems like the perfect way to wrap up a nice meal. They're also great for mid-afternoon snacks when one has a case of the hungries and wants to minimize the calories.<br /><br />The nutrition facts on the package give the serving size as four mints although I usually eat one at a time after a meal. Four pieces have 60 calories so one would only have 15 calories, not bad for a snack substitute. As is usual with many candies there is no fat and no sodium. Also of interest to me was the fact they're made in Canada, not China.<br /><br />My wife and our guests seem to like them too and I'm always pleased when guests help themselves to a mint when they're over for a visit. We keep a bowl of them out on the kitchen counter.<br /><br />I've noticed that not all stores carry the Wint-O-Green flavor and some stores that do seem to be out when I drop by to re-stock; they must be popular because the Wint-O-Green display will be empty and the Pep-O-Mint display will be full. I suppose I can understand that because they do taste better to me too.<br /><br />I like the idea of the large bag since that requires fewer trips to the store, and I particularly like the idea that I can order them now from Amazon on my computer and save the gas money. The price also is better than the sale price at most stores.
113047	Smiles... Thank you Lord, for I have found another healthy snack food that is unsalted, and tastes great. I almost gave up on finding a potato chip like this. The only thing i would ask Kettle to change is the texture. It's slightly hard/crunchy, but not a problem at all. I would just prefer it to be softer. Kettle if you do make that happen, please keep everything else the same. Thank you.
130764	When I received the Manhattan Chocolates I was really unhappy with it from the beginning. The box of chocolates had pieces of chocolate that were loose under the plastic wrapping of the box...which had me thinking this wasn't gonna be good. So, as I opened the box it became more and more apparent this really wasn't a good product....you know when chocolate is old it turns light brown or whitish??? Well, that's how ALL of the jelly rings looked. This box was nasty and I would never order from them again...very disappointed
181154	This coffee is something all should rave about at the price compared to other you must pay more for a commerical resaurants.
354239	The coffee has a great flavor for decaf. I am disapointed in my most recent shipments. One in four of the k-cups explodes in the machine when prepared. The top comes undone and grounds and hot water go every where. We brew other offer coffee in our machine without any issues. I called the company and they are aware of the complaint and have had others. I really wish this didn't happen because the coffee is so good. This is the second time purchasing this product where this happened. It is so difficult to find a really good decaf so I am really disapointed. I do have to say that Amazon's customer service in resolving this issue was excellent. They imediately got back to me, offered a refund and are looking into this issue. Hopefully this issue will be taken care of for future purchases.
139526	I've been using this off and on for the past 6 months.  I mix it with almond milk and some wheatgrass powder (from Amazing Grass).  Sometimes I'll add a scoop of chocolate protein powder.  I'm not sure about the energy because I drink coffee in the a.m. too, but what I've noticed is I haven't been sick this winter at all.  Every year I get sick a couple of times, so I attribute it to the Amazing Grass.  My kids won't drink green drinks but they do like this (minus the additional wheatgrass).
